JOB ID,TEST STATUS,TEST END,TEST SUBMISSION ID,FAILED COMMENTS,SCRIPT NAME,SUITE NAME,CHANGED BY,ANALYSIS,ANALYSED BY,CATEGORY,TEST INFO ID,TICKET NUMBER,UPDATED TIME
370202,FAILED,5/25/2021 2:13,505207,,,unit-test,,,,,,,
370197,FAILED,5/25/2021 1:38,9361583,Ignoring because of core pattern rule ID 2,vMX_ZT_chassisd_test.pl_86042_Default,ferrari_basic_platform_sanity,pct-admin,,,,,,
370143,FAILED,5/25/2021 15:12,9361787,,s2s_rb1.robot_NFX350_PCT,S2C-SRX-NFX350-VPN,,,,,,,
370133,FAILED,5/25/2021 3:38,9361752,Ignoring because of core pattern rule ID 1,condition_if_route_exists_rib_inet3_lr.pl_PCT_2_1,RPD_PC_Policy,pct-admin,,,,,,
370171,FAILED,5/25/2021 4:32,9361725,Updated on 2021-05-25 12:35:45 by: nrkancharla reason: 9360288,L2_PCT_EVPN_VXLAN_DEV_UT_ERB_VMX_SANITY_21.2,L2_PCT_EVPN_VXLAN_DEV_UT_ERB_VMX_SANITY_21.2,nrkancharla,,,,,,
370094,FAILED,5/25/2021 2:08,9361710,Updated on 2021-05-25 06:05:37 by: yshen reason: Failure is not related to the code change,mxfpc2_4xOC12_ripng-isis-bgp.pl_1814_Default,RPD_PC_BGP_Sharding,yshen,,,,,,
370094,FAILED,5/25/2021 1:54,9361710,"Same Failure is seen in the baseline, Please refer DR ID 9339953",isistoebgp.pl_2225_Default,RPD_PC_BGP_Sharding,pct-admin,,,,,,
370094,FAILED,5/25/2021 2:24,9361711,Updated on 2021-05-25 06:05:04 by: yshen reason: Failure is not related to the code change,Ibgp_CE_PE.pl_629_Default,RPD_PC_BGP_UPDIO,yshen,,,,,,
370094,FAILED,5/25/2021 2:11,9361710,"Same Failure is seen in the baseline, Please refer DR ID 9339953",bgp_core_chk_pr.pl_797_Default,RPD_PC_BGP_Sharding,pct-admin,,,,,,
370094,FAILED,5/25/2021 1:51,9361710,"Same Failure is seen in the baseline, Please refer DR ID 9339953",bgp_route_disinguisher.pl_1613_Default,RPD_PC_BGP_Sharding,pct-admin,,,,,,
370094,FAILED,5/25/2021 1:55,9361710,"Same Failure is seen in the baseline, Please refer DR ID 9339953",tc1thru4.v6.pl_864_Default,RPD_PC_BGP_Sharding,pct-admin,,,,,,
370094,FAILED,5/25/2021 1:50,9361710,"Same Failure is seen in the baseline, Please refer DR ID 9339953",v6_ibgp_isis_1146_Default,RPD_PC_BGP_Sharding,pct-admin,,,,,,
370094,FAILED,5/25/2021 1:56,9361710,Updated on 2021-05-25 06:04:44 by: yshen reason: Failure is not related to the code change,141_bgp_pr980834.pl_141_pr980834_virtual_default,RPD_PC_BGP_Sharding,yshen,,,,,,
370094,FAILED,5/25/2021 1:57,9361710,"Same Failure is seen in the baseline, Please refer DR ID 9339953",104_mx80_pr807357_attr_set.pl_104_pr807357_virtual_default,RPD_PC_BGP_Sharding,pct-admin,,,,,,
370094,FAILED,5/25/2021 1:52,9361710,"Same Failure is seen in the baseline, Please refer DR ID 9339953",bgp_open_t_opt.pl_151_pr958536_physical_default,RPD_PC_BGP_Sharding,pct-admin,,,,,,
370098,FAILED,5/25/2021 4:43,9361661,"Same Failure is seen in the baseline, Please refer DR ID 9343482",Sparks_Sanity_NAT_IPSEC_JFLOW_RPM_AMS_ALG.pl_21954_Default,Services_Sparks_Quick_Sanity_Precommit,pct-admin,,,,,,
370185,FAILED,5/25/2021 1:24,505199,,,coverity,,,,,,,
370135,FAILED,5/25/2021 1:14,9361314,,platforms_fan_mts_ptx10004_pct,bowmore_pct_fan,,,,,,,
370134,FAILED,5/25/2021 5:27,9361615,"Same Failure is seen in the baseline, Please refer DR ID 9361607",182R1_RLI_34996_MX_IGMP_Snooping_EVPNoMPLS_INTRA_VLAN_INTER_VLAN_Multicast_Trunk_Port_2.robot_PCT_2_1,RPD_PC_EVPN,pct-admin,,,,,,
370134,ABORTED,5/25/2021 1:26,9361615,This script is not supported for this Branch/Release,evpn_type5_4_1.robot_vex,RPD_PC_EVPN,pct-admin,,,,,,
370134,ABORTED,5/25/2021 1:27,9361603,This script is not supported for this Branch/Release,BGP_204_RLI43559_bgpidentifier_001.robot_142154_Default,RPD_PC_BGP,pct-admin,,,,,,
370134,ABORTED,5/25/2021 1:26,9361598,This script is not supported for this Branch/Release,rpfnhlist.robot_137048_Default,RPD_PC_INFRA,pct-admin,,,,,,
370185,FAILED,5/25/2021 1:19,505199,,,coverity,,,,,,,
370185,FAILED,5/25/2021 1:43,505199,,,unit-test,,,,,,,
370189,FAILED,5/25/2021 1:15,505202,,,coverity,,,,,,,
370132,FAILED,5/25/2021 1:07,9360662,,vscapa_l3,scapa_basic_platform_sanity,,,,,,,
370197,FAILED,5/25/2021 1:08,9361386,"Ignoring because of core pattern rule ID 2,2",vMX_ZT_chassisd_test.pl_86042_Default,ferrari_basic_platform_sanity,pct-admin,,,,,,
370189,FAILED,5/25/2021 1:09,505202,,,coverity,,,,,,,
370189,FAILED,5/25/2021 1:33,505202,,,unit-test,,,,,,,
370184,FAILED,5/25/2021 1:38,503112,,,unit-test,,,,,,,
370164,FAILED,5/25/2021 0:58,505182,,,unit-test,,,,,,,
370152,FAILED,5/25/2021 0:55,505176,,,unit-test,,,,,,,
370141,FAILED,5/25/2021 1:23,9361312,,172_RLI_30470_flowtap_lite_vmx.robot_128533_Default,PCT_PFE_FLOWTAP_LITE_VMX,,,,,,,
370135,FAILED,5/25/2021 0:32,9361065,,platforms_fan_mts_ptx10004_pct,bowmore_pct_fan,,,,,,,
370141,FAILED,5/25/2021 2:12,9361300,Ignoring because of core pattern rule ID 2,Ferrari_L2_Basic_Sanity.robot_zt,Ferrari_L2_Sanity_Basic,pct-admin,,,,,,
370162,FAILED,5/25/2021 0:28,9361130,,host_transit_traffic.robot_zt,jhdson-vmx_zt_sanity-evos2c-239255,,,,,,,
370122,ABORTED,5/25/2021 0:27,9361244,This script is not supported for this Branch/Release,peer_as_routing_instances.robot_132673_Default,RPD_PC_BGP,pct-admin,,,,,,
370122,ABORTED,5/25/2021 0:27,9361244,This script is not supported for this Branch/Release,peer_as_logical_systems.robot_132671_Default,RPD_PC_BGP,pct-admin,,,,,,
370122,ABORTED,5/25/2021 0:27,9361244,This script is not supported for this Branch/Release,peer_as_ebgp_group.robot_132670_Default,RPD_PC_BGP,pct-admin,,,,,,
370122,ABORTED,5/25/2021 0:27,9361244,This script is not supported for this Branch/Release,peer_as_sanity.robot_132579_Default,RPD_PC_BGP,pct-admin,,,,,,
370122,ABORTED,5/25/2021 0:27,9361244,This script is not supported for this Branch/Release,peer_as_negativesanity.robot_132669_Default,RPD_PC_BGP,pct-admin,,,,,,
370122,ABORTED,5/25/2021 0:27,9361244,This script is not supported for this Branch/Release,ebgp_default_policy_003.robot_136559_Default,RPD_PC_BGP,pct-admin,,,,,,
370122,ABORTED,5/25/2021 0:27,9361244,This script is not supported for this Branch/Release,BGP_204_RLI43559_bgpidentifier_001.robot_142154_Default,RPD_PC_BGP,pct-admin,,,,,,
370122,ABORTED,5/25/2021 0:27,9361244,This script is not supported for this Branch/Release,ebgp_default_policy_001.robot_136557_Default,RPD_PC_BGP,pct-admin,,,,,,
370122,ABORTED,5/25/2021 0:27,9361243,This script is not supported for this Branch/Release,route_filter_list_qualifier_script1.robot_133977_VMX,RPD_PC_Policy,pct-admin,,,,,,
370122,ABORTED,5/25/2021 0:27,9361243,This script is not supported for this Branch/Release,route_filter_list_qualifier_script2.robot_133990_VMX,RPD_PC_Policy,pct-admin,,,,,,
370127,FAILED,5/25/2021 0:21,9360262,,isis_basic_mts1_vArdbeg,ardbeg_basic_platform_sanity,,,,,,,
370122,ABORTED,5/25/2021 0:27,9361239,This script is not supported for this Branch/Release,rpfnhlist.robot_137048_Default,RPD_PC_INFRA,pct-admin,,,,,,
370122,ABORTED,5/25/2021 0:27,9361239,This script is not supported for this Branch/Release,srv6_tcnh_route_tester.robot_135082_Default,RPD_PC_INFRA,pct-admin,,,,,,
370122,ABORTED,5/25/2021 0:27,9361239,This script is not supported for this Branch/Release,Multicast_nexthop_resolver_test.robot_134419_Default,RPD_PC_INFRA,pct-admin,,,,,,
370122,ABORTED,5/25/2021 0:27,9361239,This script is not supported for this Branch/Release,Route_tester_unicast.robot_135018_Default,RPD_PC_INFRA,pct-admin,,,,,,
370122,ABORTED,5/25/2021 0:27,9361239,This script is not supported for this Branch/Release,Route_tester_table_type_nh.robot_137027_Default,RPD_PC_INFRA,pct-admin,,,,,,
370122,ABORTED,5/25/2021 0:27,9361239,This script is not supported for this Branch/Release,RLI36181-1_BGP_PIC_EDGE_Support_route_tester_multipath.robot_133239_Default,RPD_PC_INFRA,pct-admin,,,,,,
370122,ABORTED,5/25/2021 0:27,9361239,This script is not supported for this Branch/Release,indirect_nexthops.robot_134998_Default,RPD_PC_INFRA,pct-admin,,,,,,
370122,ABORTED,5/25/2021 0:27,9361239,This script is not supported for this Branch/Release,RLI36181-1_BGP_PIC_EDGE_Support_route_tester.robot_133220_Default,RPD_PC_INFRA,pct-admin,,,,,,
370122,ABORTED,5/25/2021 0:27,9361239,This script is not supported for this Branch/Release,Multicast_nexthop_resolver_test_irb.robot_134401_Default,RPD_PC_INFRA,pct-admin,,,,,,
370122,ABORTED,5/25/2021 0:27,9361239,This script is not supported for this Branch/Release,RLI_39112_1_Support_List_NH_Resolver.robot_133852_Default,RPD_PC_INFRA,pct-admin,,,,,,
370122,ABORTED,5/25/2021 0:27,9361239,This script is not supported for this Branch/Release,BGP_indirect_nexthops.robot_144817_Default,RPD_PC_INFRA,pct-admin,,,,,,
370122,ABORTED,5/25/2021 0:27,9361239,This script is not supported for this Branch/Release,RLI_39112_1_Support_List_NH_Resolver_HA.robot_137773_Default,RPD_PC_INFRA,pct-admin,,,,,,
370182,FAILED,5/25/2021 0:38,505194,,,unit-test,,,,,,,
370050,ABORTED,5/25/2021 1:45,9361163,,policy_lookup_for_tunneling_applications_url_category.robot_pod,S2C-SRX-POLICY-LOOKUP-TUNNEL-APP-URL-CAT_20.4,,,,,,,
370050,ABORTED,5/25/2021 1:25,9361161,,policy_lookup_for_tunneling_applications_explicit.robot_pod,S2C-SRX-POLICY-LOOKUP_TUNNEL-APP-TENANT_20.4,,,,,,,
370050,ABORTED,5/25/2021 1:25,9361146,,policy_lookup_for_tunneling_applications_legacy_global.robot_PCT,S2C-SRX-PCT-POILCY-LOOKUP-20.4,,,,,,,
370162,FAILED,5/25/2021 0:08,504432,,,unit-test,,,,,,,
370050,FAILED,5/25/2021 0:34,9361094,"Ignoring because of core pattern rule ID 2,2",vMX_ZT_chassisd_test.pl_86042_Default,ferrari_basic_platform_sanity,pct-admin,,,,,,
370135,FAILED,5/25/2021 0:08,504501,,,unit-test,,,,,,,
370100,FAILED,5/25/2021 0:15,9360913,Ignoring because of core pattern rule ID 1,Rsvp_dont_preempt.pl_2069_Default,RPD_PC_RSVP,pct-admin,,,,,,
370007,FAILED,5/25/2021 12:07,9360894,Ignoring because of core pattern rule ID 1,s2s_rb1.robot_NFX350_PCT,S2C-SRX-NFX350-VPN,pct-admin,,,,,,
370145,ABORTED,5/25/2021 0:10,9360852,ABORTED BY pct-admin after job is completed,ae_l2_l3_test_vbrackla_split,brackla_basic_platform_sanity,pct-admin,,,,,,
370145,ABORTED,5/25/2021 0:10,9360852,ABORTED BY pct-admin after job is completed,ae_l2_l3_test_vbrackla,brackla_basic_platform_sanity,pct-admin,,,,,,
370145,ABORTED,5/25/2021 0:10,9360849,ABORTED BY pct-admin after job is completed,vscapa_mpls,scapa_basic_platform_sanity,pct-admin,,,,,,
370145,ABORTED,5/25/2021 0:10,9360849,ABORTED BY pct-admin after job is completed,vscapa_l3,scapa_basic_platform_sanity,pct-admin,,,,,,
370145,ABORTED,5/25/2021 0:10,9360849,ABORTED BY pct-admin after job is completed,vscapa_l2,scapa_basic_platform_sanity,pct-admin,,,,,,
370145,ABORTED,5/25/2021 0:10,0,ABORTED BY pct-admin after job is completed,,redbull_basic_platform_sanity,pct-admin,,,,,,
370145,ABORTED,5/25/2021 0:10,0,ABORTED BY pct-admin after job is completed,,ferrari_basic_platform_sanity,pct-admin,,,,,,
370074,FAILED,5/25/2021 0:55,9360827,,authd_LI_vmx1.pl_426_Default,BBE_PC_VMX_NT-AUTHD-LI1,,,,,,,
370099,FAILED,5/25/2021 1:10,9360728,,idp_rod_he_vSRX.pl_CI,vSRX_L7_SANITY_SUITE,,,,,,,
370070,FAILED,5/25/2021 1:04,9360651,"Same Failure is seen in the baseline, Please refer DR ID 9343993",L2_PCT_EVPN_VXLAN_DEV_UT_ERB_VMX_SANITY_21.2,L2_PCT_EVPN_VXLAN_DEV_UT_ERB_VMX_SANITY_21.2,pct-admin,,,,,,
370051,FAILED,5/25/2021 0:22,9360610,,avpn_drp_ikev2_natt_ipv4_7_virtual.robot_PCT_FCC,S2C-SRX-VSRX-VPN-AutoVPN-P2MP_IKED,,,,,,,
370051,FAILED,5/25/2021 0:01,9360563,Ignoring because of core pattern rule ID 1,ebgp_default_policy_003.robot_136559_Default,RPD_PC_BGP,pct-admin,,,,,,
370051,FAILED,5/25/2021 0:11,9360567,,idp_rod_he_vSRX.pl_CI,S2C-SRX-MASTER-TEST-SUITE-18.4,,,,,,,
369976,ABORTED,5/25/2021 6:17,9360395,TEST TEAM INFRA ISSUE,s2s_rb1.robot_NFX350_PCT,S2C-SRX-NFX350-VPN,pct-admin,,,,,,
370089,FAILED,5/25/2021 0:52,9360245,"Same Failure is seen in the baseline, Please refer DR ID 9360148",sw_upgrade_scapa_sanity,VSCAPA_UPGRADE_SANITY,pct-admin,,,,,,
370000,FAILED,5/25/2021 2:28,9360069,,s2s_rb1.robot_NFX350_PCT,S2C-SRX-NFX350-VPN,,,,,,,
370000,FAILED,5/25/2021 0:12,9360059,,vsrx3_enhanced_service_mode_appid.robot_136537_CI_NP,S2C-SRX-L7-ENHANCE-SERVICE-MODE-IDP_20.3,,,,,,,
370011,FAILED,5/25/2021 0:10,9359942,,dhcp-neo.pl_168_Default,BBE-DHCP-TOMCAT-PC,,,,,,,
369982,ABORTED,5/25/2021 19:23,9359662,TEST TEAM INFRA ISSUE,RIO_chassisd_test.pl_122156_Default,RIO-X_Chassisd,pct-admin,,,,,,
369885,ABORTED,5/25/2021 13:37,9357955,TEST TEAM INFRA ISSUE,RIO_chassisd_test.pl_122156_Default,RIO-X_Chassisd,pct-admin,,,,,,
369851,ABORTED,5/25/2021 8:07,9357460,TEST TEAM INFRA ISSUE,oam_l2ckt.pl.riox,sw_pc_riox_oam,pct-admin,,,,,,
